Age,BusinessTravel,DailyRate,Department_Human Resources,Department_Research & Development,Department_Sales,DistanceFromHome,Education,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Environment Satisfaction,Gender_Female,Gender_Male,HourlyRate,JobInvolvement,JobLevel,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,JobSatisfaction,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime_No,OverTime_Yes,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSincePromotion,YearsWithCurrManager
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.1112326918412219,-2.00047385240457,-0.4246933543353948,0.1153175595517467,1.1052946610936225,-0.6380706477548684,-1.6305792144689377,0.33229873536141463,0.8471097046354125,1.2173722670028766,0.7331487791415557,0.08594838942351943,-0.6975483553328036,-0.2843012081377788,-0.3783563491881094,1.1477386321297323,-0.9375808961800423,-0.17685110015542976,0.21877561077953245,-1.0786907676694892,0.5272304072919376,-0.3479659647484287,2.095322601003957,0.8694842515833824
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.2756218891635802,-0.1098030244887583,1.352093544683915,0.1153175595517467,1.1052946610936225,0.28957295887556017,-0.39133901147254496,0.33229873536141463,-0.08640518987281223,1.2173722670028766,-0.36276217123916304,0.8186548874209806,-1.1000081917604212,-0.2843012081377788,-0.3783563491881094,-0.6853164006339849,-0.9375808961800423,-0.8213283236054418,1.0224113543763487,0.35005589816197374,-0.4773942189369649,-0.3479659647484287,-0.37424478541995815,-0.9104011575402473
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.10047443494466143,-2.00047385240457,-1.6149680730959033,0.1153175595517467,0.12773870882622906,0.28957295887556017,0.9966100158834149,0.33229873536141463,-0.08640518987281223,1.2173722670028766,-0.2067637138887466,0.7186587508422507,-0.6975483553328036,-0.5701588097507646,-0.3783563491881094,-0.6853164006339849,-0.9375808961800423,-0.6924328789154395,-1.3884958764141,0.35005589816197374,-0.3099567812321478,-0.3479659647484287,-0.37424478541995815,-0.317106021165704
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.2756218891635802,-0.1098030244887583,-1.3981064266136576,-0.5027755855164681,0.12773870882622906,0.28957295887556017,-0.9366047007909577,-1.054796743306309,-0.08640518987281223,0.3170070064410174,-0.1897694685349303,1.6937591986956109,-0.6975483553328036,-1.1418740129767362,-0.3783563491881094,1.1477386321297323,-0.9375808961800423,-0.6924328789154395,-1.3884958764141,0.35005589816197374,-0.14251934352733076,-0.06307852555617877,-0.6829407087229475,-0.317106021165704
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.5346469454129886,-0.1098030244887583,-0.9693118074328532,-0.8736314725573969,1.1052946610936225,0.28957295887556017,0.8479011915238478,-1.054796743306309,-0.08640518987281223,-0.5833582541208417,0.7172439084899072,1.58699536779042,1.717210663232902,-0.8560164113637505,-0.3783563491881094,0.23121111574787365,-0.9375808961800423,-0.563537434225437,0.21877561077953245,-1.0786907676694892,-0.8122690943465991,-0.6328534039406787,-0.06554886211696874,-0.6137535893529756
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.746354072198872,-0.1098030244887583,1.1845186360385433,2.464071510810963,1.1052946610936225,0.28957295887556017,-1.581009606349082,0.33229873536141463,0.8471097046354125,-0.5833582541208417,0.5741000726250697,0.4286147082796365,0.10737131752243162,-0.8560164113637505,-0.3783563491881094,-0.6853164006339849,0.2582688116792246,-0.3057465448454322,0.21877561077953245,0.35005589816197374,-0.4773942189369649,-0.6328534039406787,-0.37424478541995815,-0.317106021165704
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2063279983376031,-0.1098030244887583,-0.4789087659559563,-0.3791569565028251,-1.8273731957085577,1.2172165655059888,-1.1348831332703806,-1.054796743306309,0.8471097046354125,-1.4837235146827008,0.7355454034863247,0.9338438071815616,0.5098311539500492,0.001556393475206986,-0.3783563491881094,-1.6018439170158434,0.2582688116792246,-0.3057465448454322,1.826047097973165,0.35005589816197374,0.024918094177486333,0.791583792020571,-0.37424478541995815,0.8694842515833824
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.9107432695212303,-0.1098030244887583,-0.688377401762671,1.598741107715462,-1.8273731957085577,1.2172165655059888,-0.7383262683115349,0.33229873536141463,-1.019920084381037,0.3170070064410174,-1.0763026011590147,1.6745610454021806,-0.6975483553328036,1.1449867999271504,-0.3783563491881094,1.1477386321297323,-0.9375808961800423,-1.4658055470554539,-0.5848601328172838,-1.0786907676694892,-1.1471439697562331,-1.2026282823251786,-0.6829407087229475,-1.2070487257275189
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.3707171956599615,-0.1098030244887583,1.2683060903612293,2.34045288179732,0.12773870882622906,1.2172165655059888,-1.0853135251505248,0.33229873536141463,1.7806245991436371,-1.4837235146827008,2.236485868132999,1.06712595054962,0.5098311539500492,-1.1418740129767362,-0.3783563491881094,-0.6853164006339849,-0.9375808961800423,1.7565805701946064,-0.5848601328172838,0.35005589816197374,-0.644831656641782,-0.6328534039406787,-0.37424478541995815,-0.6137535893529756
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.21708625523416358,-0.1098030244887583,-0.4936947873070185,-0.008301069461896253,0.12773870882622906,1.2172165655059888,0.05478746160615646,-1.054796743306309,0.8471097046354125,0.3170070064410174,0.8867506121472032,1.2100762286697655,-0.6975483553328036,1.430844401540136,2.6430110189662113,-0.6853164006339849,0.2582688116792246,0.7254170126745871,-0.5848601328172838,0.35005589816197374,1.6992924712256572,2.7857958663663207,0.8605389077919995,3.2426647970815554
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.1697683257706386,-0.1098030244887583,-0.07968618947727636,2.464071510810963,-0.8498172434411643,-1.565714254385297,-0.9861743089108135,0.33229873536141463,-0.08640518987281223,0.3170070064410174,-0.5030736328783644,-1.4403738555095518,0.9122909903776668,-0.8560164113637505,-0.3783563491881094,-1.6018439170158434,1.4541185195384914,-0.4346419895354346,1.826047097973165,0.35005589816197374,-1.1471439697562331,-1.2026282823251786,-0.6829407087229475,-1.2070487257275189
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5238886885164281,-0.1098030244887583,-0.5035521348743933,-0.25553832748918215,1.1052946610936225,-0.6380706477548684,0.649622759044425,1.7193942140291383,-0.08640518987281223,-0.5833582541208417,-0.9244437676768356,-1.252397692686829,1.3147508268052843,0.2874139950881928,-0.3783563491881094,1.1477386321297323,-0.9375808961800423,0.8543124573645896,-0.5848601328172838,0.35005589816197374,-0.9797065320514161,-1.2026282823251786,-0.6829407087229475,-1.2070487257275189
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.8522076355918136,1.7808678034270533,-0.15115195934074374,1.845978365742748,0.12773870882622906,0.28957295887556017,-0.9861743089108135,1.7193942140291383,-1.019920084381037,-1.4837235146827008,-1.2035415663722036,-0.5598830120159015,-0.6975483553328036,0.5732715967011787,-0.3783563491881094,1.1477386321297323,-0.9375808961800423,-1.3369101023654515,0.21877561077953245,0.35005589816197374,-0.9797065320514161,-1.2026282823251786,-0.6829407087229475,-1.2070487257275189
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10047443494466143,-0.1098030244887583,-1.1960308014824739,-0.25553832748918215,-0.8498172434411643,-1.565714254385297,-1.0357439170306693,1.7193942140291383,-0.08640518987281223,-1.4837235146827008,-0.22005408525519268,0.6208724736354265,-0.6975483553328036,2.5742748079920794,2.6430110189662113,0.23121111574787365,0.2582688116792246,-0.4346419895354346,0.21877561077953245,0.35005589816197374,0.19235553188230342,-1.2026282823251786,1.4779307543979783,0.8694842515833824
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.21708625523416358,-2.00047385240457,0.9972290322584219,-0.13191969847553922,-0.8498172434411643,0.28957295887556017,0.649622759044425,-1.054796743306309,0.8471097046354125,1.2173722670028766,0.8196451304936722,-0.129927247969512,0.5098311539500492,-1.1418740129767362,-0.3783563491881094,-0.6853164006339849,0.2582688116792246,0.5965215679845848,2.629682841569981,-1.0786907676694892,1.0295427204063887,-0.6328534039406787,0.55184298448901,2.3527220925197403
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.3233992661964367,-2.00047385240457,1.5098111057619121,-0.8736314725573969,1.1052946610936225,0.28957295887556017,-1.6305792144689377,-1.054796743306309,2.714139493651862,1.2173722670028766,2.6643922511444766,0.9980678451775691,2.522130336088137,1.716702003153122,2.6430110189662113,1.1477386321297323,0.2582688116792246,2.4010577936446187,0.21877561077953245,0.35005589816197374,-0.644831656641782,-0.6328534039406787,-0.06554886211696874,-0.6137535893529756
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.4287933820200469,-0.1098030244887583,-1.6987555274185893,0.8570293336336045,0.12773870882622906,-1.565714254385297,0.20349628596572358,0.33229873536141463,-0.08640518987281223,-1.4837235146827008,-0.28127694351701815,1.6313306714392768,0.9122909903776668,0.001556393475206986,-0.3783563491881094,0.23121111574787365,-0.9375808961800423,-0.6924328789154395,0.21877561077953245,0.35005589816197374,-0.644831656641782,-0.6328534039406787,-0.6829407087229475,-0.6137535893529756
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7355958153023114,1.7808678034270533,-1.045706251080008,-0.9972501015710399,2.082850613361016,-1.565714254385297,0.6991923671642807,0.33229873536141463,-0.08640518987281223,0.3170070064410174,-0.4024154103980678,-0.7477210586278802,1.717210663232902,-0.8560164113637505,-0.3783563491881094,0.23121111574787365,0.2582688116792246,-0.04795565546542735,1.0224113543763487,-1.0786907676694892,-0.9797065320514161,-1.2026282823251786,-0.6829407087229475,-1.2070487257275189
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.41803512512348645,-0.1098030244887583,-0.40744299609248885,-0.9972501015710399,0.12773870882622906,1.2172165655059888,0.5504835428047136,0.33229873536141463,-1.019920084381037,1.2173722670028766,-0.8351150420990832,0.927628577698077,0.10737131752243162,2.0025596047661076,2.6430110189662113,-1.6018439170158434,0.2582688116792246,0.08093978922457506,0.21877561077953245,0.35005589816197374,-0.3099567812321478,-0.3479659647484287,-0.37424478541995815,-1.2070487257275189
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.217545702803495,-0.1098030244887583,0.10021040362731397,1.722359736729105,1.1052946610936225,-1.565714254385297,1.1453188402429821,0.33229873536141463,-1.019920084381037,0.3170070064410174,-0.9244437676768356,1.5718025846085688,-0.6975483553328036,-0.8560164113637505,-0.3783563491881094,1.1477386321297323,1.4541185195384914,-1.2080146576754491,0.21877561077953245,0.35005589816197374,-0.8122690943465991,-0.6328534039406787,-0.06554886211696874,-0.6137535893529756
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3121815617305448,-0.1098030244887583,-0.14129461177336894,0.36255481757903263,0.12773870882622906,-0.6380706477548684,-0.887035092671102,0.33229873536141463,-0.08640518987281223,-1.4837235146827008,-0.4721353913368014,-0.5452426936770267,-0.29508851890518595,-0.8560164113637505,-0.3783563491881094,-0.6853164006339849,0.2582688116792246,0.4676261232945823,0.21877561077953245,0.35005589816197374,0.024918094177486333,-0.06307852555617877,1.4779307543979783,0.8694842515833824
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.063914762377697,-2.00047385240457,1.5837412125172232,-0.750012843543754,0.12773870882622906,0.28957295887556017,0.6991923671642807,-1.054796743306309,-1.019920084381037,0.3170070064410174,-0.8821760292327283,1.4682154265504923,-0.6975483553328036,0.001556393475206986,-0.3783563491881094,1.1477386321297323,0.2582688116792246,-1.3369101023654515,-0.5848601328172838,-1.0786907676694892,-0.9797065320514161,-0.9177408431329287,-0.6829407087229475,-0.9104011575402473
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.1112326918412219,1.7808678034270533,-0.5947325998726103,1.1042665916608903,1.1052946610936225,0.28957295887556017,0.7983315834039921,1.7193942140291383,-1.019920084381037,1.2173722670028766,-0.6377203460662937,-1.0460520738351404,0.5098311539500492,0.8591291983141645,-0.3783563491881094,1.1477386321297323,1.4541185195384914,-0.9502237682954443,-0.5848601328172838,0.35005589816197374,-0.9797065320514161,-1.2026282823251786,-0.6829407087229475,-1.2070487257275189
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7355958153023114,1.7808678034270533,-0.506016471766237,-0.9972501015710399,2.082850613361016,-1.565714254385297,-1.382731173869659,0.33229873536141463,-0.08640518987281223,1.2173722670028766,-0.18998734347536383,-0.5790811653093317,0.5098311539500492,-1.1418740129767362,-0.3783563491881094,0.23121111574787365,-0.9375808961800423,0.3387306786045799,0.21877561077953245,0.35005589816197374,0.5272304072919376,0.791583792020571,-0.6829407087229475,-0.6137535893529756
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.7941314492317282,-0.1098030244887583,1.0095507167176403,-0.8736314725573969,1.1052946610936225,-1.565714254385297,-0.2426301871129778,0.33229873536141463,0.8471097046354125,0.3170070064410174,1.5107444415488689,1.285211447314557,2.522130336088137,-0.8560164113637505,-0.3783563491881094,-1.6018439170158434,0.2582688116792246,0.5965215679845848,1.826047097973165,-2.5074374335009524,-0.4773942189369649,-0.3479659647484287,-0.6829407087229475,-0.317106021165704
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.26486363226702,-0.1098030244887583,0.9282275992867982,0.23893618856538965,0.12773870882622906,0.28957295887556017,-1.0853135251505248,0.33229873536141463,0.8471097046354125,1.2173722670028766,0.22637166769313588,-1.2203547317941972,-0.6975483553328036,0.8591291983141645,-0.3783563491881094,-1.6018439170158434,1.4541185195384914,-0.3057465448454322,0.21877561077953245,1.7788025639934368,0.3597929695871205,1.076471231212821,1.4779307543979783,0.8694842515833824
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5238886885164281,-0.1098030244887583,0.7902247333435508,0.4861734465926756,0.12773870882622906,-0.6380706477548684,1.4923060970819721,1.7193942140291383,-0.08640518987281223,-1.4837235146827008,-0.23465170626424003,-1.24300579035623,0.9122909903776668,0.8591291983141645,-0.3783563491881094,0.23121111574787365,1.4541185195384914,-0.17685110015542976,-0.5848601328172838,-1.0786907676694892,-1.1471439697562331,-1.2026282823251786,-0.6829407087229475,-1.2070487257275189
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.10047443494466143,-0.1098030244887583,-0.20783170785314892,-0.8736314725573969,1.1052946610936225,-0.6380706477548684,0.6000531509245692,-2.4418922219740327,-0.08640518987281223,1.2173722670028766,-0.2636290733419012,-1.443550528356666,-0.29508851890518595,1.430844401540136,2.6430110189662113,-1.6018439170158434,1.4541185195384914,1.1121033467445944,1.0224113543763487,-1.0786907676694892,-0.4773942189369649,-0.6328534039406787,-0.6829407087229475,-0.317106021165704
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5346469454129886,-0.1098030244887583,-0.5405171882520489,-0.13191969847553922,-0.8498172434411643,0.28957295887556017,0.005217853486300749,-1.054796743306309,-0.08640518987281223,-0.5833582541208417,-0.3021929377986382,1.3712578466081327,-0.6975483553328036,-1.1418740129767362,-0.3783563491881094,1.1477386321297323,-0.9375808961800423,0.20983523391457748,-0.5848601328172838,0.35005589816197374,1.0295427204063887,2.216020987981821,2.712714447609936,1.4627793879579256
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.32293981862710525,-0.1098030244887583,0.8518331556396435,-0.9972501015710399,-0.8498172434411643,-1.565714254385297,1.4427364889621164,0.33229873536141463,-0.08640518987281223,-0.5833582541208417,-0.4989340090101271,0.41991338700275804,-0.6975483553328036,0.001556393475206986,-0.3783563491881094,0.23121111574787365,-0.9375808961800423,-0.8213283236054418,-0.5848601328172838,0.35005589816197374,-0.3099567812321478,-0.6328534039406787,-0.37424478541995815,-0.317106021165704
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4287933820200469,-0.1098030244887583,-0.5429815251438925,0.1153175595517467,-1.8273731957085577,-1.565714254385297,-1.3331615657498035,-2.4418922219740327,-1.019920084381037,1.2173722670028766,-0.6987253293876856,-1.103646533715431,1.717210663232902,-0.5701588097507646,-0.3783563491881094,-1.6018439170158434,2.6499682273977583,-0.4346419895354346,-0.5848601328172838,0.35005589816197374,-0.4773942189369649,-0.3479659647484287,-0.37424478541995815,-0.317106021165704
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.063914762377697,1.7808678034270533,1.485167736843475,-0.750012843543754,-1.8273731957085577,1.2172165655059888,0.302635502205435,1.7193942140291383,-0.08640518987281223,1.2173722670028766,-0.4287782781905264,0.27309585498177763,-0.6975483553328036,1.430844401540136,2.6430110189662113,-0.6853164006339849,1.4541185195384914,-0.6924328789154395,0.21877561077953245,0.35005589816197374,-0.14251934352733076,0.2218089136360712,-0.6829407087229475,-0.020458452978432434
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.41803512512348645,-0.1098030244887583,0.6842582469942716,-0.8736314725573969,1.1052946610936225,-0.6380706477548684,-0.39133901147254496,-2.4418922219740327,-1.019920084381037,1.2173722670028766,-0.8359865418608173,0.41839410868457294,0.5098311539500492,-0.5701588097507646,-0.3783563491881094,0.23121111574787365,0.2582688116792246,-0.17685110015542976,-1.3884958764141,-1.0786907676694892,0.024918094177486333,0.791583792020571,-0.37424478541995815,-1.2070487257275189
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.4873290159494637,-0.1098030244887583,-0.7401284764913888,1.3515038496881762,-1.8273731957085577,-1.565714254385297,1.5914453133216835,0.33229873536141463,-0.08640518987281223,0.3170070064410174,-0.9462312617201899,1.3972236942280238,-1.1000081917604212,-0.2843012081377788,-0.3783563491881094,-0.6853164006339849,-0.9375808961800423,-0.8213283236054418,-0.5848601328172838,0.35005589816197374,-0.4773942189369649,-0.3479659647484287,-0.37424478541995815,-0.6137535893529756
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.063914762377697,1.7808678034270533,-0.0353281254240897,-0.8736314725573969,-1.8273731957085577,1.2172165655059888,-1.0853135251505248,-2.4418922219740327,-0.08640518987281223,1.2173722670028766,-0.3363993034467044,0.786750042739093,0.10737131752243162,1.430844401540136,2.6430110189662113,-0.6853164006339849,-0.9375808961800423,-0.4346419895354346,0.21877561077953245,0.35005589816197374,-0.14251934352733076,-0.6328534039406787,-0.6829407087229475,-1.2070487257275189
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5931825793424053,-0.1098030244887583,-0.5010877979825495,-0.3791569565028251,-1.8273731957085577,-1.565714254385297,0.20349628596572358,0.33229873536141463,-1.019920084381037,0.3170070064410174,-0.8370759165629851,-0.3522943472675162,-1.1000081917604212,1.430844401540136,2.6430110189662113,1.1477386321297323,-0.9375808961800423,-1.0791192129854468,0.21877561077953245,0.35005589816197374,-0.8122690943465991,-0.6328534039406787,-0.06554886211696874,-0.6137535893529756
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.32293981862710525,-0.1098030244887583,-0.8091299094630124,-0.25553832748918215,1.1052946610936225,-1.565714254385297,-1.4818703901093706,0.33229873536141463,-1.019920084381037,1.2173722670028766,-0.7937188034167101,1.0172659984709993,-0.6975483553328036,-0.5701588097507646,-0.3783563491881094,0.23121111574787365,-0.9375808961800423,-1.3369101023654515,1.0224113543763487,-2.5074374335009524,-0.9797065320514161,-1.2026282823251786,-0.6829407087229475,-1.2070487257275189
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8522076355918136,-0.1098030244887583,-0.2792974777166163,-0.9972501015710399,0.12773870882622906,1.2172165655059888,1.0957492321231264,-1.054796743306309,1.7806245991436371,1.2173722670028766,2.071772413165241,-1.5569439373775738,0.10737131752243162,-0.2843012081377788,-0.3783563491881094,-0.6853164006339849,1.4541185195384914,-0.3057465448454322,-0.5848601328172838,-1.0786907676694892,0.024918094177486333,0.791583792020571,-0.37424478541995815,0.8694842515833824
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.8048897061282887,-0.1098030244887583,0.7138302896963961,0.23893618856538965,0.12773870882622906,1.2172165655059888,1.6410149214415393,-1.054796743306309,-1.019920084381037,-1.4837235146827008,-0.8747682812579879,0.49435802459382905,-0.6975483553328036,0.001556393475206986,-0.3783563491881094,-1.6018439170158434,-0.9375808961800423,-1.3369101023654515,-0.5848601328172838,0.35005589816197374,-0.9797065320514161,-1.2026282823251786,-0.6829407087229475,-1.2070487257275189
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.5346469454129886,-0.1098030244887583,-1.3315693305338776,2.464071510810963,1.1052946610936225,0.28957295887556017,-0.7878958764313906,-1.054796743306309,-1.019920084381037,-0.5833582541208417,-0.8231319203752383,0.16895623208072474,-0.6975483553328036,-0.5701588097507646,-0.3783563491881094,0.23121111574787365,-0.9375808961800423,-0.6924328789154395,0.21877561077953245,0.35005589816197374,-0.14251934352733076,-0.6328534039406787,0.55184298448901,-0.9104011575402473
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.3233992661964367,-0.1098030244887583,-0.22754640298789855,-0.8736314725573969,0.12773870882622906,0.28957295887556017,0.20349628596572358,-1.054796743306309,1.7806245991436371,1.2173722670028766,1.5493083060056059,0.9852230375783675,0.10737131752243162,-0.5701588097507646,-0.3783563491881094,-1.6018439170158434,-0.9375808961800423,2.4010577936446187,1.0224113543763487,0.35005589816197374,-0.3099567812321478,-0.3479659647484287,0.55184298448901,-0.317106021165704
